"Date","Price","Open","High","Low","Vol.","Change %"
"May 20, 2014","6,869.50","6,908.50","6,946.25","6,831.25","8.98K","-0.65%"
"May 19, 2014","6,914.25","6,870.50","6,953.00","6,865.00","9.19K","0.64%"
"May 16, 2014","6,870.50","6,869.25","6,908.00","6,835.75","9.64K","0.07%"
"May 15, 2014","6,866.00","6,892.75","6,929.00","6,863.25","9.22K","-0.41%"
"May 14, 2014","6,894.25","6,837.75","6,939.00","6,822.50","10.19K","0.83%"
"May 13, 2014","6,837.75","6,878.88","6,892.00","6,825.00","8.78K","-0.60%"
"May 12, 2014","6,878.75","6,757.25","6,894.75","6,748.75","10.88K","1.84%"
"May 09, 2014","6,754.25","6,705.00","6,760.00","6,690.00","8.13K","0.60%"
"May 08, 2014","6,714.00","6,655.00","6,725.25","6,640.00","8.22K","0.89%"
"May 07, 2014","6,655.00","6,696.50","6,714.00","6,622.25","8.55K","-0.64%"
"May 06, 2014","6,698.00","6,695.00","6,719.75","6,685.00","6.66K","-0.39%"
"May 02, 2014","6,724.25","6,636.25","6,746.00","6,616.25","6.69K","1.30%"
"May 01, 2014","6,637.75","6,640.00","6,657.75","6,591.00","6.43K","-0.08%"
"Apr 30, 2014","6,642.75","6,729.00","6,736.00","6,636.00","8.38K","-1.28%"
"Apr 29, 2014","6,729.00","6,755.50","6,769.50","6,714.00","8.96K","-0.24%"
"Apr 28, 2014","6,745.00","6,771.75","6,797.75","6,741.25","7.33K","-0.38%"
"Apr 25, 2014","6,771.00","6,745.00","6,779.75","6,710.00","10.24K","0.30%"
"Apr 24, 2014","6,751.00","6,665.00","6,771.00","6,663.00","11.45K","1.12%"
"Apr 23, 2014","6,676.00","6,655.75","6,678.25","6,625.00","8.24K","0.28%"
"Apr 22, 2014","6,657.50","6,662.63","6,664.00","6,605.25","7.57K","-0.22%"
"Apr 17, 2014","6,672.50","6,624.25","6,672.50","6,613.00","6.46K","0.61%"
"Apr 16, 2014","6,632.25","6,553.00","6,695.50","6,548.00","11.12K","1.16%"
"Apr 15, 2014","6,556.00","6,656.50","6,663.25","6,512.25","10.73K","-1.52%"
"Apr 14, 2014","6,657.50","6,663.63","6,686.50","6,641.00","7.37K","0.08%"
"Apr 11, 2014","6,652.50","6,645.13","6,718.50","6,620.00","10.50K","0.04%"
"Apr 10, 2014","6,650.00","6,649.00","6,659.50","6,598.00","8.95K","0.39%"
"Apr 09, 2014","6,624.00","6,685.00","6,686.50","6,575.75","8.05K","-0.83%"
"Apr 08, 2014","6,679.50","6,664.13","6,709.00","6,627.25","8.72K","0.08%"
"Apr 07, 2014","6,674.25","6,597.50","6,691.50","6,577.75","7.23K","0.93%"
"Apr 04, 2014","6,612.50","6,649.75","6,707.50","6,606.00","8.23K","-0.37%"
"Apr 03, 2014","6,637.00","6,655.00","6,660.50","6,598.00","9.25K","-0.47%"
"Apr 02, 2014","6,668.50","6,657.00","6,733.50","6,657.00","10.51K","0.16%"
"Apr 01, 2014","6,658.00","6,649.00","6,669.75","6,625.00","7.88K","0.19%"
"Mar 31, 2014","6,645.25","6,664.75","6,679.13","6,621.50","8.81K","-0.19%"
"Mar 28, 2014","6,658.00","6,570.75","6,672.75","6,570.75","9.91K","1.47%"
"Mar 27, 2014","6,561.25","6,510.75","6,584.00","6,508.50","10.10K","0.78%"
"Mar 26, 2014","6,510.25","6,569.50","6,614.50","6,500.00","10.86K","-0.93%"
"Mar 25, 2014","6,571.50","6,465.25","6,622.25","6,458.25","10.13K","1.62%"
"Mar 24, 2014","6,467.00","6,460.50","6,517.50","6,419.75","12.04K","-0.15%"
"Mar 21, 2014","6,477.00","6,449.75","6,538.00","6,412.50","11.43K","0.39%"
"Mar 20, 2014","6,452.00","6,556.25","6,559.00","6,403.00","14.94K","-1.90%"
"Mar 19, 2014","6,576.75","6,480.50","6,582.50","6,320.25","17.92K","1.40%"
"Mar 18, 2014","6,486.00","6,477.50","6,567.25","6,450.00","12.28K","0.12%"
"Mar 17, 2014","6,478.50","6,470.50","6,539.75","6,410.00","9.78K","0.29%"
"Mar 14, 2014","6,460.00","6,410.50","6,497.50","6,386.00","11.88K","0.93%"
"Mar 13, 2014","6,400.25","6,503.50","6,532.75","6,398.75","13.58K","-1.47%"
"Mar 12, 2014","6,496.00","6,490.00","6,543.00","6,376.00","18.38K","0.20%"
"Mar 11, 2014","6,483.00","6,675.00","6,716.50","6,469.75","16.93K","-2.98%"
"Mar 10, 2014","6,682.00","6,688.75","6,745.00","6,615.25","14.00K","-1.40%"
"Mar 07, 2014","6,777.00","7,048.50","7,059.75","6,772.00","16.20K","-3.85%"
"Mar 06, 2014","7,048.00","7,028.25","7,057.50","7,008.00","7.79K","0.28%"
"Mar 05, 2014","7,028.25","7,049.25","7,084.75","7,024.25","9.11K","-0.27%"
"Mar 04, 2014","7,047.00","6,972.75","7,065.50","6,959.25","10.06K","1.13%"
"Mar 03, 2014","6,968.00","6,997.50","7,031.75","6,944.00","10.13K","-0.60%"
"Feb 28, 2014","7,009.75","7,033.00","7,053.75","6,995.00","9.66K","-0.30%"
"Feb 27, 2014","7,030.75","7,025.25","7,047.25","6,993.25","11.05K","0.04%"
"Feb 26, 2014","7,028.00","7,061.00","7,098.50","7,026.25","10.99K","-0.47%"
"Feb 25, 2014","7,061.00","7,089.50","7,131.75","7,034.00","9.94K","-0.54%"
"Feb 24, 2014","7,099.25","7,148.75","7,149.50","7,041.00","9.31K","-0.70%"
"Feb 21, 2014","7,149.50","7,158.00","7,166.00","7,128.00","5.93K","-0.09%"
"Feb 20, 2014","7,156.00","7,170.00","7,180.00","7,112.00","8.44K","-0.20%"
"Feb 19, 2014","7,170.00","7,188.00","7,219.75","7,168.00","7.13K","-0.25%"
"Feb 18, 2014","7,187.75","7,179.50","7,198.00","7,129.00","6.82K","0.11%"
"Feb 17, 2014","7,180.00","7,169.00","7,206.25","7,166.00","6.47K","0.41%"
"Feb 14, 2014","7,150.75","7,126.00","7,165.50","7,126.00","6.85K","0.14%"
"Feb 13, 2014","7,140.75","7,135.00","7,146.75","7,083.25","7.57K","-0.09%"
"Feb 12, 2014","7,147.50","7,106.50","7,159.75","7,098.00","8.42K","0.58%"
"Feb 11, 2014","7,106.00","7,104.00","7,114.75","7,068.25","8.83K","0.10%"
"Feb 10, 2014","7,098.75","7,138.50","7,167.88","7,092.00","6.67K","-0.46%"
"Feb 07, 2014","7,131.25","7,126.25","7,157.00","7,117.00","7.49K","0.34%"
"Feb 06, 2014","7,106.75","7,034.75","7,139.25","7,030.25","5.88K","1.08%"
"Feb 05, 2014","7,030.50","7,035.50","7,083.25","7,020.00","6.56K","-0.09%"
"Feb 04, 2014","7,036.50","7,020.00","7,075.00","7,015.00","7.08K","0.24%"
"Feb 03, 2014","7,020.00","7,036.25","7,059.00","7,020.00","7.82K","-0.32%"
"Jan 31, 2014","7,042.75","7,094.00","7,107.00","7,033.50","7.77K","-0.76%"
"Jan 30, 2014","7,097.00","7,129.50","7,163.25","7,066.00","10.12K","-0.46%"
"Jan 29, 2014","7,129.50","7,140.00","7,186.25","7,125.00","8.12K","-0.24%"
"Jan 28, 2014","7,146.50","7,150.25","7,189.50","7,135.00","8.10K","-0.12%"
"Jan 27, 2014","7,155.25","7,175.00","7,219.50","7,148.50","10.08K","-0.40%"
"Jan 24, 2014","7,183.75","7,207.75","7,243.25","7,176.50","10.58K","-0.43%"
"Jan 23, 2014","7,215.00","7,294.25","7,314.00","7,190.00","10.20K","-1.12%"
"Jan 22, 2014","7,296.75","7,331.00","7,348.00","7,283.00","7.99K","-0.66%"
"Jan 21, 2014","7,345.00","7,314.75","7,348.00","7,267.25","9.60K","0.42%"
"Jan 20, 2014","7,314.25","7,327.00","7,349.00","7,300.25","5.77K","-0.13%"
"Jan 17, 2014","7,324.00","7,315.50","7,361.75","7,282.00","8.03K","0.11%"
"Jan 16, 2014","7,315.75","7,345.00","7,369.75","7,291.00","8.98K","-0.49%"
"Jan 15, 2014","7,352.00","7,295.25","7,358.38","7,250.00","10.21K","0.75%"
"Jan 14, 2014","7,297.25","7,323.00","7,334.25","7,274.00","8.72K","-0.31%"
"Jan 13, 2014","7,320.25","7,327.50","7,344.25","7,260.25","9.95K","0.11%"
"Jan 10, 2014","7,312.00","7,217.25","7,314.50","7,215.00","11.48K","1.22%"
"Jan 09, 2014","7,224.00","7,323.50","7,341.00","7,209.00","12.29K","-1.26%"
"Jan 08, 2014","7,316.25","7,336.00","7,379.25","7,315.00","10.22K","-0.45%"
"Jan 07, 2014","7,349.00","7,328.50","7,352.25","7,293.00","9.85K","0.28%"
"Jan 06, 2014","7,328.50","7,320.63","7,348.00","7,278.50","10.16K","0.21%"
"Jan 03, 2014","7,313.00","7,386.00","7,395.00","7,312.00","9.03K","-0.97%"
"Jan 02, 2014","7,385.00","7,389.00","7,459.50","7,372.00","8.73K","0.14%"
"Dec 31, 2013","7,374.50","7,373.75","7,394.50","7,350.00","5.76K","0.01%"
"Dec 30, 2013","7,373.75","7,376.00","7,404.00","7,355.00","7.30K","-0.08%"
"Dec 27, 2013","7,380.00","7,366.25","7,415.50","7,349.00","9.11K","1.34%"
"Dec 24, 2013","7,282.75","7,239.75","7,292.00","7,238.00","4.47K","0.59%"
"Dec 23, 2013","7,240.00","7,230.75","7,258.75","7,227.00","6.99K","0.13%"
"Dec 20, 2013","7,230.75","7,226.00","7,259.50","7,211.50","9.07K","0.09%"
"Dec 19, 2013","7,224.00","7,261.50","7,265.00","7,176.00","10.09K","-0.70%"
"Dec 18, 2013","7,275.00","7,263.50","7,279.75","7,221.25","9.28K","0.04%"
"Dec 17, 2013","7,272.00","7,284.00","7,299.75","7,259.00","9.81K","-0.17%"
"Dec 16, 2013","7,284.25","7,232.00","7,294.75","7,230.00","10.09K","0.54%"
"Dec 13, 2013","7,245.25","7,210.00","7,264.75","7,183.25","10.60K","0.38%"
"Dec 12, 2013","7,218.00","7,201.00","7,249.00","7,189.75","12.62K","0.03%"
"Dec 11, 2013","7,215.75","7,174.75","7,220.25","7,138.50","11.81K","0.75%"
"Dec 10, 2013","7,162.00","7,133.25","7,187.25","7,122.00","11.61K","0.28%"
"Dec 09, 2013","7,142.00","7,110.00","7,148.25","7,086.50","8.84K","0.44%"
"Dec 06, 2013","7,111.00","7,069.25","7,139.00","7,054.50","11.63K","0.46%"
"Dec 05, 2013","7,078.50","7,080.00","7,103.75","7,048.00","10.76K","-0.20%"
"Dec 04, 2013","7,093.00","6,953.00","7,125.25","6,953.00","12.71K","2.01%"
"Dec 03, 2013","6,953.00","6,978.00","6,988.25","6,938.00","9.26K","-0.35%"
"Dec 02, 2013","6,977.50","7,041.00","7,060.50","6,965.00","9.81K","-0.75%"
"Nov 29, 2013","7,030.00","7,036.50","7,074.75","7,023.00","8.94K","0.05%"
"Nov 28, 2013","7,026.25","7,026.50","7,048.75","6,992.00","7.17K","0.19%"
"Nov 27, 2013","7,013.00","7,065.50","7,099.75","6,991.00","8.79K","-0.82%"
"Nov 26, 2013","7,071.00","7,081.00","7,114.50","7,061.25","9.83K","-0.38%"
"Nov 25, 2013","7,098.00","7,125.00","7,132.50","7,051.25","10.08K","0.12%"
"Nov 22, 2013","7,089.50","7,041.25","7,097.25","7,020.00","10.46K","0.69%"
"Nov 21, 2013","7,041.25","6,965.00","7,057.00","6,950.00","11.17K","0.96%"
"Nov 20, 2013","6,974.50","6,963.50","7,017.75","6,961.50","10.17K","0.13%"
"Nov 19, 2013","6,965.75","6,938.00","7,004.63","6,910.25","11.91K","0.05%"
"Nov 18, 2013","6,962.00","7,012.00","7,017.50","6,955.00","9.83K","-0.67%"
"Nov 15, 2013","7,009.25","7,001.00","7,035.00","6,947.00","10.96K","0.24%"
"Nov 14, 2013","6,992.50","7,000.00","7,031.50","6,939.75","12.40K","0.13%"
"Nov 13, 2013","6,983.50","7,097.50","7,097.50","6,956.00","14.17K","-1.64%"
"Nov 12, 2013","7,100.00","7,155.00","7,167.25","7,095.00","9.57K","-0.88%"
"Nov 11, 2013","7,163.00","7,158.25","7,204.25","7,133.00","7.93K","0.07%"
"Nov 08, 2013","7,158.25","7,135.00","7,181.00","7,105.00","12.27K","0.32%"
"Nov 07, 2013","7,135.25","7,123.25","7,160.25","7,103.00","11.00K","0.26%"
"Nov 06, 2013","7,117.00","7,172.00","7,202.50","7,093.00","10.38K","-0.66%"
"Nov 05, 2013","7,164.25","7,163.00","7,203.25","7,141.00","10.06K","0.02%"
"Nov 04, 2013","7,163.00","7,246.00","7,260.50","7,140.00","10.10K","-1.01%"
"Nov 01, 2013","7,236.00","7,235.00","7,296.25","7,224.00","11.17K","-0.01%"
"Oct 31, 2013","7,237.00","7,251.00","7,273.75","7,222.75","11.52K","-0.43%"
"Oct 30, 2013","7,268.50","7,196.00","7,298.75","7,188.00","12.84K","0.98%"
"Oct 29, 2013","7,198.00","7,180.00","7,236.25","7,135.25","12.11K","0.28%"
"Oct 28, 2013","7,178.00","7,176.00","7,221.25","7,155.00","9.51K","-0.03%"
"Oct 25, 2013","7,180.50","7,184.25","7,194.25","7,113.00","11.73K","-0.05%"
"Oct 24, 2013","7,184.25","7,185.00","7,213.50","7,137.00","13.96K","0.14%"
"Oct 23, 2013","7,174.00","7,306.00","7,314.00","7,170.00","13.53K","-1.99%"
"Oct 22, 2013","7,319.75","7,240.00","7,349.25","7,238.00","12.05K","0.93%"
"Oct 21, 2013","7,252.50","7,228.00","7,268.00","7,207.50","8.60K","0.40%"
"Oct 18, 2013","7,223.25","7,227.00","7,279.75","7,221.00","10.70K","-0.12%"
"Oct 17, 2013","7,232.00","7,288.00","7,298.50","7,185.00","13.03K","-0.45%"
"Oct 16, 2013","7,265.00","7,244.75","7,299.25","7,173.00","14.91K","0.12%"
"Oct 15, 2013","7,256.50","7,246.50","7,266.75","7,210.00","12.58K","0.02%"
"Oct 14, 2013","7,255.00","7,157.50","7,272.75","7,140.00","12.38K","0.82%"
"Oct 11, 2013","7,196.00","7,131.00","7,198.50","7,105.00","12.16K","0.80%"
"Oct 10, 2013","7,139.00","7,095.75","7,150.25","7,080.75","13.11K","0.34%"
"Oct 09, 2013","7,115.00","7,235.50","7,243.00","7,086.50","14.36K","-1.63%"
"Oct 08, 2013","7,233.25","7,246.00","7,293.00","7,215.00","11.54K","-0.07%"
"Oct 07, 2013","7,238.00","7,240.50","7,273.50","7,177.00","8.72K","-0.18%"
"Oct 04, 2013","7,251.00","7,206.25","7,282.50","7,165.00","10.77K","0.76%"
"Oct 03, 2013","7,196.00","7,273.00","7,299.50","7,174.25","10.09K","-1.22%"
"Oct 02, 2013","7,285.00","7,188.50","7,286.00","7,142.00","10.96K","1.35%"
"Oct 01, 2013","7,188.00","7,289.50","7,323.50","7,146.50","12.63K","-1.41%"
"Sep 30, 2013","7,290.50","7,270.00","7,327.75","7,253.25","11.21K","0.01%"
"Sep 27, 2013","7,290.00","7,250.50","7,307.75","7,225.25","10.99K","0.49%"
"Sep 26, 2013","7,254.25","7,183.00","7,294.00","7,169.00","10.83K","0.94%"
"Sep 25, 2013","7,187.00","7,163.25","7,204.75","7,153.00","9.23K","0.15%"
"Sep 24, 2013","7,176.00","7,220.25","7,236.00","7,117.00","9.10K","-1.02%"
"Sep 23, 2013","7,250.00","7,261.00","7,261.00","7,166.50","11.27K","-0.43%"
"Sep 20, 2013","7,281.00","7,344.25","7,367.50","7,265.75","9.84K","-0.60%"
"Sep 19, 2013","7,325.00","7,263.00","7,356.75","7,263.00","11.04K","1.71%"
"Sep 18, 2013","7,202.00","7,087.00","7,205.00","7,053.00","11.09K","1.67%"
"Sep 17, 2013","7,083.75","7,071.00","7,119.75","7,037.75","10.38K","-0.16%"
"Sep 16, 2013","7,094.75","7,090.25","7,129.75","7,039.00","10.61K","0.44%"
"Sep 13, 2013","7,064.00","7,056.00","7,094.00","7,023.75","10.38K","-0.09%"
"Sep 12, 2013","7,070.50","7,183.00","7,185.00","7,025.00","11.41K","-1.24%"
"Sep 11, 2013","7,159.00","7,190.75","7,208.00","7,151.00","8.52K","-0.18%"
"Sep 10, 2013","7,172.25","7,207.00","7,236.75","7,150.00","10.55K","-0.43%"
"Sep 09, 2013","7,203.50","7,175.25","7,242.75","7,173.25","9.17K","0.61%"
"Sep 06, 2013","7,160.00","7,130.00","7,216.00","7,125.00","10.39K","0.39%"
"Sep 05, 2013","7,132.00","7,141.50","7,167.75","7,082.00","11.41K","-0.05%"
"Sep 04, 2013","7,135.25","7,245.00","7,252.50","7,087.25","12.09K","-1.61%"
"Sep 03, 2013","7,251.75","7,263.50","7,287.25","7,192.50","11.71K","0.15%"
"Sep 02, 2013","7,241.00","7,139.75","7,275.50","7,129.25","10.70K","1.83%"
"Aug 30, 2013","7,111.00","7,147.00","7,200.75","7,081.50","12.51K","-0.62%"
"Aug 29, 2013","7,155.25","7,262.75","7,293.25","7,147.00","13.35K","-1.45%"
"Aug 28, 2013","7,260.50","7,308.50","7,351.75","7,252.00","13.16K","-0.66%"
"Aug 27, 2013","7,309.00","7,308.25","7,399.63","7,275.00","13.38K","-0.54%"
"Aug 23, 2013","7,349.00","7,314.75","7,372.75","7,280.00","10.61K","0.75%"
"Aug 22, 2013","7,294.25","7,251.50","7,389.00","7,241.00","13.63K","0.37%"
"Aug 21, 2013","7,267.50","7,305.00","7,318.75","7,226.75","11.05K","-0.75%"
"Aug 20, 2013","7,322.50","7,314.13","7,337.00","7,251.25","11.64K","0.17%"
"Aug 19, 2013","7,310.00","7,378.25","7,402.50","7,290.50","12.77K","-0.83%"
"Aug 16, 2013","7,371.25","7,340.50","7,419.00","7,328.00","16.44K","0.28%"
"Aug 15, 2013","7,351.00","7,332.50","7,353.75","7,224.00","14.71K","0.39%"
"Aug 14, 2013","7,322.25","7,284.00","7,343.00","7,246.00","13.26K","0.47%"
"Aug 13, 2013","7,288.25","7,276.50","7,353.25","7,241.00","12.87K","0.28%"
"Aug 12, 2013","7,267.75","7,256.00","7,317.00","7,220.00","13.70K","-0.04%"
"Aug 09, 2013","7,270.50","7,180.00","7,297.50","7,132.25","13.46K","1.16%"
"Aug 08, 2013","7,187.00","7,013.25","7,214.00","6,997.00","17.36K","2.38%"
"Aug 07, 2013","7,020.00","6,984.50","7,028.00","6,906.50","13.19K","0.37%"
"Aug 06, 2013","6,994.25","6,977.50","7,078.00","6,946.75","12.27K","0.08%"
"Aug 05, 2013","6,989.00","7,012.75","7,022.00","6,950.00","10.68K","-0.23%"
"Aug 02, 2013","7,005.00","6,989.75","7,078.75","6,923.00","13.70K","0.19%"
"Aug 01, 2013","6,992.00","6,885.00","7,043.50","6,868.00","15.00K","1.54%"
"Jul 31, 2013","6,886.25","6,725.75","6,914.50","6,725.50","15.12K","2.39%"
"Jul 30, 2013","6,725.75","6,852.75","6,873.00","6,721.00","12.00K","-2.14%"
"Jul 29, 2013","6,872.75","6,836.00","6,891.00","6,820.00","13.01K","0.33%"
"Jul 26, 2013","6,850.25","7,017.00","7,033.75","6,837.00","13.98K","-2.28%"
"Jul 25, 2013","7,010.00","7,020.00","7,036.75","6,941.75","13.82K","-0.07%"
"Jul 24, 2013","7,015.00","7,052.75","7,119.25","6,973.00","15.20K","-0.44%"
"Jul 23, 2013","7,046.25","7,008.25","7,049.00","6,973.00","11.63K","0.52%"
"Jul 22, 2013","7,010.00","6,960.00","7,052.75","6,938.00","13.49K","1.30%"
"Jul 19, 2013","6,920.00","6,902.00","6,969.75","6,864.25","12.89K","0.17%"
"Jul 18, 2013","6,908.50","6,905.75","6,919.50","6,850.25","12.60K","0.14%"
"Jul 17, 2013","6,899.00","6,994.50","7,045.00","6,867.25","16.90K","-1.51%"
"Jul 16, 2013","7,005.00","6,937.00","7,033.25","6,913.00","13.52K","0.98%"
"Jul 15, 2013","6,937.00","6,938.75","6,985.75","6,895.00","13.40K","-0.15%"
"Jul 12, 2013","6,947.75","6,979.25","7,033.75","6,910.00","14.39K","-0.78%"
"Jul 11, 2013","7,002.50","6,890.50","7,047.75","6,883.00","19.03K","3.02%"
"Jul 10, 2013","6,797.00","6,756.00","6,835.00","6,685.00","15.92K","0.67%"
"Jul 09, 2013","6,751.75","6,822.25","6,868.75","6,671.50","16.06K","-1.19%"
"Jul 08, 2013","6,832.75","6,776.25","6,846.50","6,746.75","13.35K","0.95%"
"Jul 05, 2013","6,768.50","6,928.50","6,951.00","6,731.25","14.53K","-2.24%"
"Jul 04, 2013","6,923.50","6,993.50","6,996.00","6,916.00","11.16K","-0.99%"
"Jul 03, 2013","6,992.50","6,934.00","6,998.75","6,915.50","15.48K","0.95%"
"Jul 02, 2013","6,927.00","6,952.00","6,981.75","6,905.00","15.24K","-0.50%"
"Jul 01, 2013","6,962.00","6,774.00","6,977.50","6,721.25","15.04K","2.88%"
"Jun 28, 2013","6,767.00","6,700.00","6,827.75","6,661.75","16.20K","0.46%"
"Jun 27, 2013","6,736.00","6,749.00","6,799.75","6,702.25","16.03K","0.01%"
"Jun 26, 2013","6,735.00","6,773.00","6,830.75","6,673.25","18.60K","-0.48%"
"Jun 25, 2013","6,767.50","6,708.00","6,828.00","6,602.00","18.40K","0.93%"
"Jun 24, 2013","6,705.00","6,833.00","6,834.75","6,612.00","19.29K","-2.00%"
"Jun 21, 2013","6,841.50","6,750.00","6,859.25","6,694.25","16.65K","1.03%"
"Jun 20, 2013","6,772.00","6,901.00","6,929.25","6,750.00","17.58K","-2.88%"
"Jun 19, 2013","6,973.00","7,014.00","7,039.50","6,925.00","12.64K","-0.25%"
"Jun 18, 2013","6,990.25","7,102.25","7,132.00","6,965.00","14.96K","-1.32%"
"Jun 17, 2013","7,084.00","7,079.00","7,174.50","7,049.00","11.96K","-0.02%"
"Jun 14, 2013","7,085.50","7,082.00","7,141.25","7,063.25","13.63K","0.33%"
"Jun 13, 2013","7,062.00","7,120.00","7,189.00","7,011.25","16.37K","-1.01%"
"Jun 12, 2013","7,134.00","7,030.00","7,162.25","7,020.00","12.62K","0.99%"
"Jun 11, 2013","7,064.00","7,200.00","7,223.25","7,031.00","12.30K","-1.41%"
"Jun 10, 2013","7,165.00","7,170.00","7,194.75","7,126.50","12.87K","-0.96%"
"Jun 07, 2013","7,234.50","7,335.88","7,385.75","7,221.00","16.53K","-1.26%"
"Jun 06, 2013","7,327.00","7,426.25","7,442.25","7,300.50","15.92K","-1.50%"
"Jun 05, 2013","7,438.50","7,439.25","7,499.75","7,398.00","15.66K","0.10%"
"Jun 04, 2013","7,430.75","7,360.25","7,455.25","7,336.50","13.77K","1.13%"
"Jun 03, 2013","7,348.00","7,279.00","7,396.25","7,279.00","14.81K","1.03%"
"May 31, 2013","7,273.00","7,307.75","7,348.25","7,245.00","14.13K","-0.42%"
"May 30, 2013","7,303.75","7,265.75","7,344.50","7,197.50","16.15K","0.24%"
"May 29, 2013","7,286.00","7,291.00","7,335.25","7,230.00","14.87K","-0.21%"
"May 28, 2013","7,301.25","7,301.00","7,377.50","7,220.00","15.78K","0.27%"
"May 24, 2013","7,281.25","7,318.75","7,350.50","7,245.25","15.51K","-0.26%"
"May 23, 2013","7,300.00","7,420.00","7,431.25","7,215.25","20.46K","-1.86%"
"May 22, 2013","7,438.25","7,367.75","7,532.75","7,363.50","18.79K","1.03%"
"May 21, 2013","7,362.50","7,372.25","7,449.50","7,328.00","16.42K","-0.35%"
"May 20, 2013","7,388.50","7,280.00","7,427.75","7,232.00","16.77K","1.10%"
"May 17, 2013","7,308.25","7,230.00","7,367.25","7,230.00","16.63K","0.67%"
"May 16, 2013","7,259.50","7,190.00","7,290.75","7,118.25","18.76K","0.88%"
"May 15, 2013","7,196.00","7,277.00","7,294.00","7,101.00","16.94K","-0.63%"
"May 14, 2013","7,241.75","7,383.00","7,441.75","7,211.75","16.87K","-2.09%"
"May 13, 2013","7,396.00","7,411.75","7,442.75","7,350.00","14.16K","0.03%"
"May 10, 2013","7,393.50","7,315.75","7,415.00","7,275.25","17.93K","0.54%"
"May 09, 2013","7,354.00","7,429.00","7,434.00","7,300.75","17.04K","-0.86%"
"May 08, 2013","7,418.00","7,276.50","7,479.00","7,248.50","18.82K","1.98%"
"May 07, 2013","7,273.75","7,252.25","7,373.00","7,195.00","18.24K","-0.18%"
"May 03, 2013","7,287.00","6,897.00","7,306.25","6,876.00","20.43K","6.28%"
"May 02, 2013","6,856.50","6,798.50","6,935.25","6,780.00","17.10K","0.91%"
"May 01, 2013","6,795.00","7,050.75","7,055.75","6,786.00","13.10K","-3.44%"
"Apr 30, 2013","7,036.75","7,100.00","7,171.25","7,010.00","12.34K","-1.21%"
"Apr 29, 2013","7,123.00","7,000.00","7,159.75","6,980.00","11.73K","1.21%"
"Apr 26, 2013","7,037.75","7,188.75","7,254.75","7,020.25","17.34K","-2.21%"
"Apr 25, 2013","7,196.50","6,988.00","7,198.75","6,980.00","18.15K","2.85%"
"Apr 24, 2013","6,997.00","6,818.50","7,052.25","6,817.50","16.87K","2.67%"
"Apr 23, 2013","6,815.00","6,917.75","6,924.25","6,762.00","19.19K","-1.60%"
"Apr 22, 2013","6,925.50","6,927.00","7,001.00","6,815.25","18.31K","-0.57%"
"Apr 19, 2013","6,965.00","7,070.00","7,078.25","6,875.00","19.40K","-1.58%"
"Apr 18, 2013","7,076.50","7,011.25","7,107.25","6,800.00","20.80K","0.45%"
"Apr 17, 2013","7,044.75","7,326.25","7,328.25","7,037.50","20.33K","-3.70%"
"Apr 16, 2013","7,315.50","7,233.75","7,325.00","7,136.00","19.42K","0.53%"
"Apr 15, 2013","7,277.25","7,403.50","7,434.25","7,085.00","24.68K","-2.02%"
"Apr 12, 2013","7,427.00","7,596.50","7,605.25","7,375.00","13.71K","-2.17%"
"Apr 11, 2013","7,591.75","7,555.75","7,621.75","7,510.00","11.50K","0.13%"
"Apr 10, 2013","7,582.25","7,621.50","7,621.50","7,536.00","11.34K","-0.54%"
"Apr 09, 2013","7,623.50","7,484.25","7,645.00","7,484.25","12.84K","2.03%"
"Apr 08, 2013","7,471.50","7,416.50","7,524.00","7,405.25","11.54K","0.69%"
"Apr 05, 2013","7,420.00","7,440.00","7,473.75","7,384.50","9.42K","-0.41%"
"Apr 04, 2013","7,450.75","7,376.00","7,474.50","7,331.00","12.70K","1.03%"
"Apr 03, 2013","7,375.00","7,467.00","7,497.00","7,375.00","12.95K","-1.45%"
"Apr 02, 2013","7,483.50","7,463.00","7,496.75","7,439.00","12.96K","-0.64%"
"Mar 28, 2013","7,532.00","7,640.00","7,654.00","7,522.00","11.50K","-1.36%"
"Mar 27, 2013","7,636.00","7,650.00","7,652.50","7,576.00","10.33K","-0.07%"
"Mar 26, 2013","7,641.50","7,631.50","7,684.50","7,605.00","11.66K","0.12%"
"Mar 25, 2013","7,632.00","7,676.00","7,708.25","7,606.00","11.13K","-0.47%"
"Mar 22, 2013","7,668.00","7,612.00","7,687.25","7,590.50","12.02K","0.82%"
"Mar 21, 2013","7,605.75","7,605.00","7,730.25","7,566.00","14.58K","-0.17%"
"Mar 20, 2013","7,619.00","7,500.00","7,632.25","7,494.00","13.40K","1.45%"
"Mar 19, 2013","7,510.00","7,530.00","7,604.50","7,485.25","13.17K","-0.75%"
"Mar 18, 2013","7,567.00","7,691.25","7,696.00","7,543.00","16.68K","-2.45%"
"Mar 15, 2013","7,756.75","7,810.00","7,850.00","7,750.00","11.04K","-0.57%"
"Mar 14, 2013","7,801.00","7,790.50","7,830.75","7,748.75","10.70K","0.15%"
"Mar 13, 2013","7,789.25","7,828.00","7,864.00","7,768.25","12.12K","-0.50%"
"Mar 12, 2013","7,828.00","7,775.00","7,882.25","7,722.00","12.90K","0.80%"
"Mar 11, 2013","7,766.00","7,726.50","7,770.00","7,666.75","11.77K","0.24%"
"Mar 08, 2013","7,747.50","7,762.75","7,788.00","7,715.00","11.20K","-0.05%"
